,FB ID,Gene Symbol
7455,FBgn0037170,Trxr2
7456,FBgn0037171,CG14459
7457,FBgn0037172,ND-B14.5AL
7458,FBgn0037174,Jhbp6
7459,FBgn0037175,CG14455
7460,FBgn0037176,CG14456
7461,FBgn0037180,CG14452
7462,FBgn0037181,CG11370
7463,FBgn0037182,ArfGAP3
7464,FBgn0037183,CG14451
7465,FBgn0037184,CG14450
7466,FBgn0037185,CG11367
7467,FBgn0037186,CG11241
7468,FBgn0037188,CG7369
7469,FBgn0037191,CG14448
7470,FBgn0037195,CG11226
7471,FBgn0037197,CG13239
7472,FBgn0037199,EMC4
7473,FBgn0037200,CG11109
7474,FBgn0037202,Ssl1
7475,FBgn0037203,slif
7476,FBgn0037204,CG11131
7477,FBgn0037205,BoYb
7478,FBgn0037206,CG12768
7479,FBgn0037207,Mes2
7480,FBgn0037213,CG12581
7481,FBgn0037215,beta-Man
7482,FBgn0037217,CG14636
7483,FBgn0037218,aux
7484,FBgn0037220,CG14641
7485,FBgn0037222,CG14642
7486,FBgn0037223,TwdlU
7487,FBgn0037224,TwdlF
7488,FBgn0037225,TwdlG
7489,FBgn0037227,TwdlV
7490,FBgn0037228,CG1092
7491,FBgn0037229,flip
7492,FBgn0037230,Nepl11
7493,FBgn0037231,Vps24
7494,FBgn0037232,Suv3
7495,FBgn0037234,CG9795
7496,FBgn0037235,CG1103
7497,FBgn0037236,Skp2
7498,FBgn0037238,CG1090
7499,FBgn0037239,Sfxn1-3
7500,FBgn0037240,Cont
7501,FBgn0037241,CG14646
7502,FBgn0037242,CG9855
7503,FBgn0037244,CG14647
7504,FBgn0037248,srl
7505,FBgn0037249,eIF3a
7506,FBgn0037250,CG1074
7507,FBgn0037251,Lipt2
7508,FBgn0037252,CG14650
7509,FBgn0037254,sac
7510,FBgn0037255,Fip1
7511,FBgn0037260,Mur82C
7512,FBgn0037261,CG9775
7513,FBgn0037262,MED31
7514,FBgn0037263,slx1
7515,FBgn0037265,spartin
7516,FBgn0037270,eIF3f1
7517,FBgn0037275,CG14655
7518,FBgn0037276,Ccdc39
7519,FBgn0037279,Gmppb
7520,FBgn0037280,BBS5
7521,FBgn0037282,CG14657
7522,FBgn0037283,CG14658
7523,FBgn0037288,Jhbp3
7524,FBgn0037290,Jhbp1
7525,FBgn0037291,CG14662
7526,FBgn0037292,plh
7527,FBgn0037293,RabGGTa
7528,FBgn0037294,CG12590
7529,FBgn0037295,dpr16
7530,FBgn0037296,Prosbeta2R2
7531,FBgn0037297,CG1116
7532,FBgn0037298,CG2604
7533,FBgn0037299,Vps37B
7534,FBgn0037301,Mms19
7535,FBgn0037304,CG1113
7536,FBgn0037305,Enoph
7537,FBgn0037307,Tim17a2
7538,FBgn0037310,Tim17b1
7539,FBgn0037312,CG11999
7540,FBgn0037313,CG1161
7541,FBgn0037315,Cerk
7542,FBgn0037317,CG14667
7543,FBgn0037320,CG14668
7544,FBgn0037323,CG2663
7545,FBgn0037324,Orco
7546,FBgn0037325,CG12147
7547,FBgn0037326,CG14669
7548,FBgn0037327,PEK
7549,FBgn0037328,RpL35A
7550,FBgn0037329,POLDIP2
7551,FBgn0037330,mRpL44
7552,FBgn0037332,Hcs
7553,FBgn0037336,CG2519
7554,FBgn0037338,Snm1
7555,FBgn0037339,Pi4KIIalpha
7556,FBgn0037340,CG14671
7557,FBgn0037341,CG12746
7558,FBgn0037342,CG2931
7559,FBgn0037344,CG2926
7560,FBgn0037345,PolZ2
7561,FBgn0037347,SecS
7562,FBgn0037350,Dph4
7563,FBgn0037351,RpL13A
7564,FBgn0037354,CG12171
7565,FBgn0037356,CG12170
7566,FBgn0037358,elm
7567,FBgn0037359,MED27
7568,FBgn0037360,CG2182
7569,FBgn0037363,Atg17
7570,FBgn0037364,Rab23
7571,FBgn0037365,CG2104
7572,FBgn0037368,CG1239
7573,FBgn0037369,CG2100
7574,FBgn0037370,CG1236
7575,FBgn0037371,Sym
7576,FBgn0037372,Dcps
7577,FBgn0037374,jagn
7578,FBgn0037375,kat-60L1
7579,FBgn0037376,Hat1
7580,FBgn0037377,Hpf1
7581,FBgn0037378,PSMG1
7582,FBgn0037379,CG10979
7583,FBgn0037382,Hpr1
7584,FBgn0037383,Sec20
7585,FBgn0037384,dgrn
7586,FBgn0037385,glob3
7587,FBgn0037386,CG1208
7588,FBgn0037387,CG1213
7589,FBgn0037388,CG14676
7590,FBgn0037389,CR10991
7591,FBgn0037391,CG2017
7592,FBgn0037396,CtsL3
7593,FBgn0037398,CG15580
7594,FBgn0037399,Or83c
7595,FBgn0037402,Vha14-2
7596,FBgn0037405,CG1077
7597,FBgn0037406,Osi1
7598,FBgn0037408,NPFR
7599,FBgn0037409,Osi24
7600,FBgn0037410,Osi2
7601,FBgn0037411,Osi3
7602,FBgn0037412,Osi4
7603,FBgn0037413,Osi5
7604,FBgn0037414,Osi7
7605,FBgn0037415,Osi8
7606,FBgn0037416,Osi9
7607,FBgn0037419,Osi12
7608,FBgn0037420,CG15597
7609,FBgn0037421,CG15594
7610,FBgn0037422,Osi13
7611,FBgn0037424,Osi15
7612,FBgn0037427,Osi17
7613,FBgn0037428,Osi18
7614,FBgn0037429,Osi19
7615,FBgn0037430,Osi20
7616,FBgn0037431,CG17917
7617,FBgn0037432,CG10298
7618,FBgn0037433,CG17919
7619,FBgn0037435,CG18048
7620,FBgn0037436,Hr83
7621,FBgn0037439,CG10286
7622,FBgn0037440,CRAT
7623,FBgn0037442,gzl
7624,FBgn0037443,Dmtn
7625,FBgn0037445,CG9727
7626,FBgn0037446,Zif
7627,FBgn0037447,Neurochondrin
7628,FBgn0037448,CG15186
7629,FBgn0037449,CG15185
7630,FBgn0037454,CG1137
7631,FBgn0037455,CG2336
7632,FBgn0037456,CG1138
7633,FBgn0037460,sowi
7634,FBgn0037461,CG15177
7635,FBgn0037462,sunz
7636,FBgn0037463,djl
7637,FBgn0037464,Mst84B
7638,FBgn0037465,CG1105
7639,FBgn0037466,CG1965
7640,FBgn0037467,Ufl1
7641,FBgn0037468,CG1943
7642,FBgn0037469,Dpck
7643,FBgn0037470,Tailor
7644,FBgn0037472,CG10098
7645,FBgn0037473,CG10068
7646,FBgn0037475,Fer1
7647,FBgn0037477,CG14610
7648,FBgn0037478,CG2656
7649,FBgn0037481,MAGE
7650,FBgn0037482,CG10055
7651,FBgn0037483,CG14609
7652,FBgn0037485,CG14606
7653,FBgn0037486,CG14605
7654,FBgn0037487,thw
7655,FBgn0037488,CG14607
7656,FBgn0037489,Noc3
7657,FBgn0037490,CG10053
7658,FBgn0037491,CG1227
7659,FBgn0037492,Dtwd2
7660,FBgn0037500,CG17944
7661,FBgn0037501,Ir84a
7662,FBgn0037502,wa-cup
7663,FBgn0037503,CG14598
7664,FBgn0037504,CG1142
7665,FBgn0037506,Mics1
7666,FBgn0037512,CG2616
7667,FBgn0037513,pyd3
7668,FBgn0037514,CG10919
7669,FBgn0037515,Sp7
7670,FBgn0037516,CG11286
7671,FBgn0037517,CG10086
7672,FBgn0037518,CG2641
7673,FBgn0037519,CG3014
7674,FBgn0037520,CG18268
7675,FBgn0037521,CG2993
7676,FBgn0037525,CG17816
7677,FBgn0037526,ArgRS-m
7678,FBgn0037529,mRpS9
7679,FBgn0037530,EMC1
7680,FBgn0037531,CG10445
7681,FBgn0037533,CD98hc
7682,FBgn0037534,Elovl7
7683,FBgn0037535,PIG-H
7684,FBgn0037536,CG2698
7685,FBgn0037537,CG2767
7686,FBgn0037538,CG3223
7687,FBgn0037539,CG10435
7688,FBgn0037540,Pbp95
7689,FBgn0037541,CG2747
7690,FBgn0037543,CG10903
7691,FBgn0037544,CG11035
7692,FBgn0037546,mAChR-B
7693,FBgn0037547,CG7910
7694,FBgn0037548,CG7900
7695,FBgn0037549,CG7878
7696,FBgn0037550,CG9667
7697,FBgn0037551,Arl8
7698,FBgn0037552,CG7800
7699,FBgn0037553,CG18249
7700,FBgn0037554,PolI
7701,FBgn0037555,Ada2b
7702,FBgn0037556,CG9636
7703,FBgn0037560,CR18228
7704,FBgn0037561,CG9630
7705,FBgn0037562,Nazo
7706,FBgn0037563,CG11672
7707,FBgn0037565,CG9626
7708,FBgn0037566,mRpL1
7709,FBgn0037569,tex
7710,FBgn0037570,CG11693
7711,FBgn0037571,CG11694
7712,FBgn0037572,CG11698
7713,FBgn0037573,CG7483
7714,FBgn0037574,Coq2
7715,FBgn0037576,Or85a
7716,FBgn0037577,CG7443
7717,FBgn0037578,PNKP
7718,FBgn0037579,COX7AL
7719,FBgn0037580,DppIII
7720,FBgn0037581,CG7352
7721,FBgn0037583,Veneno
7722,FBgn0037584,CG7963
7723,FBgn0037589,Obp85a
7724,FBgn0037590,Or85b
7725,FBgn0037592,CG11737
7726,FBgn0037594,Or85d
7727,FBgn0037601,Cyp313b1
7728,FBgn0037602,SLIRP2
7729,FBgn0037603,Sys1
7730,FBgn0037606,CG8032
7731,FBgn0037607,CG8036
7732,FBgn0037608,mRpL19
7733,FBgn0037609,Unc50
7734,FBgn0037610,CG8043
7735,FBgn0037611,CG11755
7736,FBgn0037612,CG8112
7737,FBgn0037613,Cks85A
7738,FBgn0037614,TMEM216
7739,FBgn0037615,CG11760
7740,FBgn0037616,CG8136
7741,FBgn0037617,nom
7742,FBgn0037618,ouib
7743,FBgn0037619,CG8159
7744,FBgn0037620,ranshi
7745,FBgn0037621,M1BP
7746,FBgn0037622,CG8202
7747,FBgn0037623,CG9801
7748,FBgn0037624,Nasp
7749,FBgn0037625,CG11768
7750,FBgn0037626,CG8236
7751,FBgn0037627,CG13318
7752,FBgn0037630,Ir85a
7753,FBgn0037632,CCT7
7754,FBgn0037633,CG9839
7755,FBgn0037634,hng2
7756,FBgn0037635,CG9837
7757,FBgn0037637,IscU
7758,FBgn0037638,CG8379
7759,FBgn0037643,ScsbetaA
7760,FBgn0037644,CG11964
7761,FBgn0037646,CAHbeta
7762,FBgn0037647,RagA-B
7763,FBgn0037648,CG11975
7764,FBgn0037650,CG11977
7765,FBgn0037652,CG11980
7766,FBgn0037653,Iru
7767,FBgn0037654,CG11983
7768,FBgn0037655,Kcmf1
7769,FBgn0037656,CG11986
7770,FBgn0037657,hyx
7771,FBgn0037659,Kdm2
7772,FBgn0037660,beag
7773,FBgn0037661,Ada
7774,FBgn0037662,CG11997
7775,FBgn0037664,CG8420
7776,FBgn0037665,St2
7777,FBgn0037667,CG16734
7778,FBgn0037668,CG16736
7779,FBgn0037669,Ibf2
7780,FBgn0037670,Ibf1
7781,FBgn0037671,ATP6AP2
7782,FBgn0037672,sage
7783,FBgn0037675,HP1e
7784,FBgn0037676,CG8861
7785,FBgn0037677,CG12951
7786,FBgn0037678,CG16749
7787,FBgn0037679,Aduk
7788,FBgn0037680,pasi2
7789,FBgn0037683,CG18473
7790,FBgn0037684,Srr
7791,FBgn0037685,Or85f
7792,FBgn0037686,RpL34b
7793,FBgn0037687,CG8132
7794,FBgn0037688,CG9356
7795,FBgn0037689,CG8135
7796,FBgn0037690,Task7
7797,FBgn0037696,GstZ1
7798,FBgn0037697,GstZ2
7799,FBgn0037698,CG16779
7800,FBgn0037700,CG8149
7801,FBgn0037702,CG8176
7802,FBgn0037703,Kdm3
7803,FBgn0037705,mura
7804,FBgn0037707,RnpS1
7805,FBgn0037708,CG9386
7806,FBgn0037709,BckdhA
7807,FBgn0037710,CG9393
7808,FBgn0037712,CG16789
7809,FBgn0037713,CG16790
7810,FBgn0037714,CG9396
7811,FBgn0037715,CG9399
7812,FBgn0037716,Son
7813,FBgn0037717,CG8301
7814,FBgn0037718,P58IPK
7815,FBgn0037719,bocks
7816,FBgn0037720,CG8312
7817,FBgn0037721,CG9427
7818,FBgn0037722,CG8319
7819,FBgn0037723,SpdS
7820,FBgn0037724,Fst
7821,FBgn0037727,Nepl12
7822,FBgn0037728,p23
7823,FBgn0037730,CG9444
7824,FBgn0037731,CG18542
7825,FBgn0037734,trbd
7826,FBgn0037736,side-VII
7827,FBgn0037737,Pnn
7828,FBgn0037739,CG12948
7829,FBgn0037741,Tti1
7830,FBgn0037742,Rpt3R
7831,FBgn0037743,Alg12
7832,FBgn0037746,CG8478
7833,FBgn0037747,Naa80
7834,FBgn0037749,CG9471
7835,FBgn0037750,Whamy
7836,FBgn0037751,topi
7837,FBgn0037753,CG12947
7838,FBgn0037754,CG8500
7839,FBgn0037755,CG12945
7840,FBgn0037756,CG8507
7841,FBgn0037757,CG8516
7842,FBgn0037758,CG9467
7843,FBgn0037759,CG8526
7844,FBgn0037760,FBXO11
7845,FBgn0037761,CG8534
7846,FBgn0037762,eloF
7847,FBgn0037763,CG16904
7848,FBgn0037764,CG9459
7849,FBgn0037765,CG9458
7850,FBgn0037766,Teh1
7851,FBgn0037770,Art4
7852,FBgn0037772,Spn85F
7853,FBgn0037773,CG5359
7854,FBgn0037777,CG11722
7855,FBgn0037778,mtTFB2
7856,FBgn0037779,CG12811
7857,FBgn0037780,ohgt
7858,FBgn0037781,Fancl
7859,FBgn0037782,Npc2d
7860,FBgn0037786,Alp13
7861,FBgn0037788,CAH7
7862,FBgn0037792,TAF1B
7863,FBgn0037794,CG6254
7864,FBgn0037796,CG12814
7865,FBgn0037797,CG12420
7866,FBgn0037798,CG12817
7867,FBgn0037801,CG3999
7868,FBgn0037802,Sirt6
7869,FBgn0037807,CG6293
7870,FBgn0037809,CG12818
7871,FBgn0037810,sle
7872,FBgn0037811,CG12592
7873,FBgn0037812,CG18545
7874,FBgn0037814,CG6325
7875,FBgn0037815,Rrp46
7876,FBgn0037816,CG6345
7877,FBgn0037817,Cyp12e1
7878,FBgn0037818,CG6465
7879,FBgn0037819,Phyhd1
7880,FBgn0037822,CG14683
7881,FBgn0037824,CG14684
7882,FBgn0037826,CG14689
7883,FBgn0037827,CG4073
7884,FBgn0037828,tomboy20
7885,FBgn0037829,CG14691
7886,FBgn0037831,Cap-H2
7887,FBgn0037832,Desi
7888,FBgn0037834,Art1
7889,FBgn0037835,CG14687
7890,FBgn0037836,CG14692
7891,FBgn0037837,CG14693
7892,FBgn0037838,TTLL15
7893,FBgn0037841,CG4565
7894,FBgn0037842,CG6567
7895,FBgn0037843,CG4511
7896,FBgn0037844,CG4570
7897,FBgn0037845,CG14694
7898,FBgn0037846,CG6574
7899,FBgn0037848,Tsp86D
7900,FBgn0037849,CG4596
7901,FBgn0037850,CG14695
7902,FBgn0037852,Tpc1
7903,FBgn0037853,CG14696
7904,FBgn0037855,CG6621
7905,FBgn0037856,Leash
7906,FBgn0037857,Tengl4
7907,FBgn0037860,SdhCL
7908,FBgn0037862,mAcon2
7909,FBgn0037870,CG18577
7910,FBgn0037873,SdhC
7911,FBgn0037874,Tctp
7912,FBgn0037875,ZnT86D
7913,FBgn0037876,CG4820
7914,FBgn0037877,CG6689
7915,FBgn0037878,CG6693
7916,FBgn0037879,scpr-C
7917,FBgn0037880,CG17726
7918,FBgn0037881,GCC88
7919,FBgn0037882,CG17187
7920,FBgn0037883,Dph3
7921,FBgn0037884,Arfip
7922,FBgn0037885,CG17721
7923,FBgn0037888,scpr-B
7924,FBgn0037889,scpr-A
7925,FBgn0037890,CG17734
7926,FBgn0037891,CG5214
7927,FBgn0037892,mRpL40
7928,FBgn0037894,Ipo9
7929,FBgn0037895,bumpel
7930,FBgn0037896,ninaG
7931,FBgn0037897,Sptz
7932,FBgn0037898,Dtd
7933,FBgn0037899,RpL24-like
7934,FBgn0037900,CG5276
7935,FBgn0037901,Exd2
7936,FBgn0037902,CG5281
7937,FBgn0037906,PGRP-LB
7938,FBgn0037908,dpr5
7939,FBgn0037910,CG14708
7940,FBgn0037911,CG10898
7941,FBgn0037912,sea
7942,FBgn0037913,fabp
7943,FBgn0037915,CG6790
7944,FBgn0037916,CG5342
7945,FBgn0037917,wkd
7946,FBgn0037918,CG6791
7947,FBgn0037920,CG14710
7948,FBgn0037921,Zaf1
7949,FBgn0037922,CG14711
7950,FBgn0037923,CG6813
7951,FBgn0037924,CG14712
7952,FBgn0037926,Elp1
7953,FBgn0037930,CG14715
7954,FBgn0037931,CG18476
7955,FBgn0037933,Ho
7956,FBgn0037934,CG6830
7957,FBgn0037935,CG6834
7958,FBgn0037936,CG6908
7959,FBgn0037937,Fer3
7960,FBgn0037939,CG14718
7961,FBgn0037941,CG12594
7962,FBgn0037942,CG14721
7963,FBgn0037943,CG14722
7964,FBgn0037944,CG6923
7965,FBgn0037949,prd1
7966,FBgn0037950,HisCl1
7967,FBgn0037955,Kyat
7968,FBgn0037956,CG6959
7969,FBgn0037958,CG6962
7970,FBgn0037960,mthl5
7971,FBgn0037962,Dnali1
7972,FBgn0037963,Cad87A
7973,FBgn0037964,CG14731
7974,FBgn0037970,GC2
7975,FBgn0037972,CG10005
7976,FBgn0037973,CG18547
7977,FBgn0037974,CG12224
7978,FBgn0037976,Tk
7979,FBgn0037978,KLHL18
7980,FBgn0037979,GCC185
7981,FBgn0037980,DCAF12
7982,FBgn0037981,Spt3
7983,FBgn0037985,ssp5
7984,FBgn0037986,CG14736
7985,FBgn0037987,CG14739
7986,FBgn0037988,CG14740
7987,FBgn0037989,ATP8B
7988,FBgn0037992,CG4702
7989,FBgn0037993,dpr15
7990,FBgn0037994,eIF3d2
7991,FBgn0037995,Adk1
7992,FBgn0037996,CG4830
7993,FBgn0037997,CG14742
7994,FBgn0037998,Cog1
7995,FBgn0037999,CG4860
7996,FBgn0038000,Rsbp15
7997,FBgn0038001,CG17404
7998,FBgn0038002,CG12256
7999,FBgn0038005,Cyp313a5
8000,FBgn0038006,Cyp313a2
8001,FBgn0038007,Cyp313a3
8002,FBgn0038008,CG3942
8003,FBgn0038009,CG17738
8004,FBgn0038011,CG4066
8005,FBgn0038012,CG10013
8006,FBgn0038013,CG10038
8007,FBgn0038014,CG10041
8008,FBgn0038016,MBD-R2
8009,FBgn0038017,CG4115
8010,FBgn0038018,Tim17a1
8011,FBgn0038020,GstD9
8012,FBgn0038028,CG10035
8013,FBgn0038029,GstD11
8014,FBgn0038032,CG10096
8015,FBgn0038033,CG10097
8016,FBgn0038034,Cyp9f3
8017,FBgn0038037,Cyp9f2
8018,FBgn0038038,CG5167
8019,FBgn0038039,CG5196
8020,FBgn0038042,Scgbeta
8021,FBgn0038043,CG17202
8022,FBgn0038045,NANS
8023,FBgn0038046,CG5641
8024,FBgn0038047,CG5245
8025,FBgn0038049,Srlp
8026,FBgn0038051,CG17207
8027,FBgn0038053,CG18549
8028,FBgn0038054,CG5509
8029,FBgn0038055,trus
8030,FBgn0038056,CG5961
8031,FBgn0038057,Polr3C
8032,FBgn0038058,CG5608
8033,FBgn0038063,Octbeta2R
8034,FBgn0038065,Snx3
8035,FBgn0038067,CG11598
8036,FBgn0038068,CG11600
8037,FBgn0038070,CG6753
8038,FBgn0038071,Dtg
8039,FBgn0038072,CG6225
8040,FBgn0038073,CG14395
8041,FBgn0038074,Gnmt
8042,FBgn0038076,Cyp313a4
8043,FBgn0038078,CG14391
8044,FBgn0038079,NijC
8045,FBgn0038080,CG12279
8046,FBgn0038082,Ugt37A2
8047,FBgn0038083,Ugt37A3
8048,FBgn0038084,beat-Vc
8049,FBgn0038087,beat-Va
8050,FBgn0038088,CG10126
8051,FBgn0038089,d-cup
8052,FBgn0038090,CG10909
8053,FBgn0038092,beat-Vb
8054,FBgn0038095,Cyp304a1
8055,FBgn0038097,CG14384
8056,FBgn0038098,CG7381
8057,FBgn0038099,CG7091
8058,FBgn0038100,Paip2
8059,FBgn0038102,CG14383
8060,FBgn0038105,yellow-f2
8061,FBgn0038106,CG7488
8062,FBgn0038107,CG17327
8063,FBgn0038108,CG7518
8064,FBgn0038109,CG11656
8065,FBgn0038110,CG8031
8066,FBgn0038113,CG11668
8067,FBgn0038114,CG11670
8068,FBgn0038115,CG7966
8069,FBgn0038118,timeout
8070,FBgn0038122,CG8138
8071,FBgn0038123,CG8508
8072,FBgn0038124,CG14380
8073,FBgn0038125,CG8141
8074,FBgn0038126,CG8483
8075,FBgn0038127,CG8476
8076,FBgn0038128,Ravus
8077,FBgn0038129,TBC1D5
8078,FBgn0038130,CG8630
8079,FBgn0038132,apn
8080,FBgn0038133,Osi22
8081,FBgn0038134,wntD
8082,FBgn0038135,CG8773
8083,FBgn0038136,CG8774
8084,FBgn0038139,PK2-R2
8085,FBgn0038140,PK2-R1
8086,FBgn0038142,CheA87a
8087,FBgn0038143,CG9813
8088,FBgn0038144,CG8870
8089,FBgn0038145,Droj2
8090,FBgn0038146,CG9799
8091,FBgn0038147,CCHa2
8092,FBgn0038148,CG14377
8093,FBgn0038149,GILT1
8094,FBgn0038151,yellow-e2
8095,FBgn0038153,Ir87a
8096,FBgn0038156,side-IV
8097,FBgn0038158,CG14370
8098,FBgn0038160,CG9759
8099,FBgn0038163,CG10841
8100,FBgn0038165,Task6
8101,FBgn0038166,CG9588
8102,FBgn0038167,Lkb1
8103,FBgn0038168,omd
8104,FBgn0038170,CG14367
8105,FBgn0038172,Adgf-D
8106,FBgn0038173,Adgf-C
8107,FBgn0038179,CG9312
8108,FBgn0038180,Cht5
8109,FBgn0038181,CG9297
8110,FBgn0038183,CG9286
8111,FBgn0038186,CG14362
8112,FBgn0038190,CG9926
8113,FBgn0038191,Kots
8114,FBgn0038194,Cyp6d5
8115,FBgn0038195,CG3061
8116,FBgn0038196,CG9922
8117,FBgn0038197,foxo
8118,FBgn0038198,Npc2b
8119,FBgn0038199,CCHa1
8120,FBgn0038200,CG9920
8121,FBgn0038201,PK1-R
8122,FBgn0038202,CG12402
8123,FBgn0038203,Or88a
8124,FBgn0038205,Kif19A
8125,FBgn0038206,twf
8126,FBgn0038207,CG14356
8127,FBgn0038208,CG14355
8128,FBgn0038209,Recs1
8129,FBgn0038210,CG3199
8130,FBgn0038211,CG9649
8131,FBgn0038213,CG9624
8132,FBgn0038214,CG9616
8133,FBgn0038217,CG14840
8134,FBgn0038218,CG14841
8135,FBgn0038219,CG14839
8136,FBgn0038221,IFT54
8137,FBgn0038223,Afti
8138,FBgn0038224,ATPsynE
8139,FBgn0038225,soti
8140,FBgn0038233,HtrA2
8141,FBgn0038234,mRpL11
8142,FBgn0038235,CG8461
8143,FBgn0038236,Cyp313a1
8144,FBgn0038237,Pde6
8145,FBgn0038238,CG14854
8146,FBgn0038239,Jig
8147,FBgn0038240,CG14851
8148,FBgn0038241,CG8087
8149,FBgn0038242,CG14852
8150,FBgn0038243,CG8066
8151,FBgn0038244,CG7987
8152,FBgn0038246,CG14853
8153,FBgn0038247,Cad88C
8154,FBgn0038248,CG7886
8155,FBgn0038250,CG3505
8156,FBgn0038251,Hexim
8157,FBgn0038252,BigH1
8158,FBgn0038256,CG7530
8159,FBgn0038257,smp-30
8160,FBgn0038258,CG7362
8161,FBgn0038260,CG14855
8162,FBgn0038261,CG14856
8163,FBgn0038262,CG14857
8164,FBgn0038266,CG3610
8165,FBgn0038268,CG3631
8166,FBgn0038269,Rrp6
8167,FBgn0038271,UQCR-C1
8168,FBgn0038272,Dph2
8169,FBgn0038273,CG14860
8170,FBgn0038274,Nup93-2
8171,FBgn0038275,CG3817
8172,FBgn0038277,RpS5b
8173,FBgn0038279,Sdr
8174,FBgn0038280,CG14861
8175,FBgn0038281,RpL10Aa
8176,FBgn0038282,dpr9
8177,FBgn0038285,CG6974
8178,FBgn0038286,CG6966
8179,FBgn0038290,CG6912
8180,FBgn0038291,CG3984
8181,FBgn0038292,CG3987
8182,FBgn0038294,Mf
8183,FBgn0038295,Gyc88E
8184,FBgn0038296,Kpc1
8185,FBgn0038299,Spn88Eb
8186,FBgn0038300,Mau2
8187,FBgn0038301,CG6654
8188,FBgn0038302,CG4210
8189,FBgn0038303,SIDL
8190,FBgn0038304,CG12241
8191,FBgn0038306,Art3
8192,FBgn0038307,mRpS10
8193,FBgn0038309,Amt
8194,FBgn0038311,CG14864
8195,FBgn0038312,Zip88E
8196,FBgn0038313,CG4338
8197,FBgn0038315,CG14866
8198,FBgn0038316,CG6276
8199,FBgn0038318,CG6236
8200,FBgn0038319,mRpL9
8201,FBgn0038320,Cyfip
8202,FBgn0038321,Nagk
8203,FBgn0038324,Tmtc4
8204,FBgn0038325,Atg4b
8205,FBgn0038326,Hibch
8206,FBgn0038327,Trax
8207,FBgn0038330,CG14868
8208,FBgn0038331,Ccm3
8209,FBgn0038332,CG6136
8210,FBgn0038334,h-cup
8211,FBgn0038337,CG6125
8212,FBgn0038339,CG6118
8213,FBgn0038342,B9d1
8214,FBgn0038343,Trissin
8215,FBgn0038344,obe
8216,FBgn0038345,maca
8217,FBgn0038348,AOX2
8218,FBgn0038349,AOX3
8219,FBgn0038350,AOX4
8220,FBgn0038353,CG5399
8221,FBgn0038354,CG5404
8222,FBgn0038355,CG4520
8223,FBgn0038356,CG12784
8224,FBgn0038357,CG5623
8225,FBgn0038358,Ttc26
8226,FBgn0038359,CG5614
8227,FBgn0038360,CG9590
8228,FBgn0038361,Uros2
8229,FBgn0038363,Acyp2
8230,FBgn0038365,CG9593
8231,FBgn0038366,CG4576
8232,FBgn0038369,Arpc3A
8233,FBgn0038371,Pbp45
8234,FBgn0038373,CG4546
8235,FBgn0038376,Hmt-1
8236,FBgn0038377,CG9632
8237,FBgn0038380,CG14877
8238,FBgn0038381,EndoU
8239,FBgn0038385,Fbxl7
8240,FBgn0038386,CG5478
8241,FBgn0038387,blp
8242,FBgn0038388,CG4287
8243,FBgn0038389,CG5516
8244,FBgn0038390,Rbf2
8245,FBgn0038391,GATAe
8246,FBgn0038395,Jhbp5
8247,FBgn0038396,CG5013
8248,FBgn0038397,CG10185
8249,FBgn0038398,sxe2
8250,FBgn0038400,Mic26-27
8251,FBgn0038401,CG5916
8252,FBgn0038402,Fer2
8253,FBgn0038404,CG8925
8254,FBgn0038405,CG8927
8255,FBgn0038407,CG6126
8256,FBgn0038412,Zip89B
8257,FBgn0038414,CG6901
8258,FBgn0038415,CG17929
8259,FBgn0038416,CG17930
8260,FBgn0038418,pad
8261,FBgn0038419,CG14879
8262,FBgn0038420,CG10311
8263,FBgn0038421,CG17931
8264,FBgn0038422,js
8265,FBgn0038423,CG10317
8266,FBgn0038424,Fntb
8267,FBgn0038425,CG14881
8268,FBgn0038426,mRpS33
8269,FBgn0038427,ema
8270,FBgn0038428,Ttc1
8271,FBgn0038429,CG14882
8272,FBgn0038431,CG10405
8273,FBgn0038432,CG14883
8274,FBgn0038435,Gyc89Da
8275,FBgn0038436,Gyc89Db
8276,FBgn0038437,Sdhaf3
8277,FBgn0038438,Der-2
8278,FBgn0038439,Cad89D
8279,FBgn0038440,Gr89a
8280,FBgn0038445,CG14891
8281,FBgn0038446,CG14903
8282,FBgn0038447,CG14892
8283,FBgn0038448,CG12783
8284,FBgn0038449,CG17562
8285,FBgn0038450,CG17560
8286,FBgn0038452,Ccdc114
8287,FBgn0038453,Arl6IP1
8288,FBgn0038454,CG10324
8289,FBgn0038455,CG14907
8290,FBgn0038458,VhaM9.7-d
8291,FBgn0038460,CG18622
8292,FBgn0038461,EMC2B
8293,FBgn0038462,EMC2A
8294,FBgn0038463,CG3534
8295,FBgn0038465,Irc
8296,FBgn0038466,CG8907
8297,FBgn0038467,Adsl
8298,FBgn0038468,CG5225
8299,FBgn0038469,CG4009
8300,FBgn0038470,CG18213
8301,FBgn0038471,Trm7-32
8302,FBgn0038472,bdwf
8303,FBgn0038473,Ns1
8304,FBgn0038474,mRpS11
8305,FBgn0038475,Keap1
8306,FBgn0038476,kuk
8307,FBgn0038478,cal1
8308,FBgn0038484,CG5246
8309,FBgn0038485,CG5255
8310,FBgn0038486,CG5265
8311,FBgn0038487,TwdlW
8312,FBgn0038488,m-cup
8313,FBgn0038490,Smug
8314,FBgn0038491,CG5292
8315,FBgn0038492,Mur89F
